nTasks=80;
nThreads=448;
nCPUs=20;
nCores=59;
rh=[262.22744990023455 104.35497484489117 253.12668100003046 456.42788418130334 164.5355899992477 293.7268073843139 359.32008282186695 254.00869445269564 139.23227843925474 297.43531388566265 141.41979349255251 338.2653781400346 268.71771284627994 299.34084696268303 418.4251892154169 219.48380949109526 280.04335440844443 405.66362711229146 235.9869215990335 341.8145848755231 381.0099918052601 450.93179223065107 326.2922517438397 462.44739785334497 356.27956413476846 480.38491379258664 122.87398708644406 432.8727136821382 116.2888335969034 112.30159732198351 441.784724932996 275.2889714300951 490.60093873784433 352.71706776135557 352.69465994406835 243.89169735815153 392.22660764255255 266.96749159260196 126.55802413045137 254.3946296218994 416.0071720797957 218.6312332017616 498.34301219266075 490.26045074258013 211.80822670339276 471.336650551468 229.3316227947114 307.6242010828738 164.88979274146888 227.42437797602943 492.33525306234867 123.99445335581372 124.40081649859596 174.82572727820371 313.47869640679056 442.14419497122213 291.45611981599393 445.20346974468663 177.8828335547396 188.49350545632717 231.90674651517293 254.97688635129134 201.13476230290215 278.0401104691706 447.01410397656264 265.11933564695295 470.64914152394186 215.92776666163363 223.97393219004857 409.70478520682093 483.795947670428 179.94805755067893 459.55090199956425 199.7884156616406 195.3687275032113 241.26090823946134 325.80421612056773 362.06185142346425 457.306661732578 360.9991523873726 428.82174876194284 223.4248094591457 354.22779695506694 236.13224960464362 162.08662285474816 346.48848388917884 287.2655858292386 204.06889452228535 494.16990312048773 143.71277209690663 164.5833636627646 112.09416060884037 309.0102382664753 432.0292559317944 271.95471140919074 386.81834487723563 126.14706823285422 247.20937674631455 173.51759857389476 180.39022554062947 249.90312680198144 136.7168998349448 391.6053027383598 463.9007951120136 334.4187192848511 189.45758174420297 101.83624435241146 394.98015844482757 154.48034984755262 234.04552817075233 446.5636385473236 338.6360059813516 383.5858474879271 465.12907083118694 480.90877129263765 333.64794475899794 339.0106275436252 398.08869185987385 395.9667139669173 424.6313714072243 403.58533831793466 346.48023873346267 347.13181620132195 303.105655794402 341.06754231718384 183.52894906509744 198.36577094579468 300.68306599026556 402.9363897498172 458.7803201153794 261.7904059385877 488.1514689350204 106.84180037303288 405.8349335382963 230.10600382779637 216.14558187693603 175.72501643140637 143.13058118661357 212.72502994881398 490.9717963447277 159.61090273947525 157.123354893326 121.95142181172591 202.92431295155265 136.38702414062655 452.1056901951226 296.62693591157057 122.88527917276593 284.0371642436641 387.23431229355145 316.0001264768696 160.7125560374932 388.3358676871981 109.42567945967232 285.26524741211676 394.13309302197496 217.48168901110736 382.6824370090785 126.4781478484382 198.11172180173958 140.23539526615124 205.42073513780633 289.8000522011023 355.7699038189759 175.2227387997661 250.02802450084278 432.39092363786943 262.33610534613797 140.234982280799 481.3478974176277 492.75830732835277 434.25136998882124 148.41662120256512 490.7047028600858 415.43289250147836 142.06609732597823 270.36028882396056 170.70952443209848 456.508325257552 429.97596750681055 480.5109942534053 297.54026555437827 228.90021040103719 109.24388968819873 484.66492602911376 496.18159881188876 495.947857482142 428.8346758080894 405.78482565124034 350.19261024272924 286.4019494339894 498.0096495065385 174.35733321563606 403.5067779781237 136.1146662383783 364.1133417562033 484.88423077385664 439.48742399254564 426.7878853682662 497.1931952600511 449.26468346677933 256.099193739661 449.1384173342962 440.85086048432726 113.56708715845775 236.79120137051788 252.59749385770172 304.5275934022663 469.50993801243965 447.40834747186796 325.0190201017772 221.06919635087638 181.11203571497114 357.2811808519499 290.49746832307045 266.6701378501076 437.2081011893523 199.51831003536648 262.6183739668635 227.0923539099996 229.29952520554576 479.5933206453296 250.31613918507594 242.35727946107198 273.5687296670318 134.78581968485702 204.25966973365664 415.026303384188 472.17243817145436 223.12613588306309 182.8428362043701 208.33436083684438 188.6476962588124 459.9301713251177 483.7278437873994 186.55596406736672 399.17929507707635 446.71054845222386 381.11556964672576 237.38028827163782 382.30661441151847 495.9107027340039 459.62114077339777 371.9230955940577 342.76632501195223 348.164251750768 403.7309277184826 487.7810419485139 240.83770872790146 310.4021355073918 469.66677220829393 348.62535409490687 171.79135394765925 448.1703307808964 270.127099183711 259.0633581484873 263.23488586500144 230.47559798455399 485.6322986644176 169.39474654998003 477.8885733881218 317.147586113029 462.43198984392177 450.18222416336675 432.4253164758006 371.5211054996585 480.60158137067515 308.10990725105523 281.0427100394071 131.17950496359333 158.90225094822307 182.25560448673602 267.18436564660334 465.7637592580471 114.43458312617113 436.9550141453597 488.60521340333275 307.9767963882399 135.08058955850495 480.80979873756064 405.50324902840316 323.9313324599626 364.50649161146885 446.6448667197073 177.5063798713927 157.9866680681974 337.3903591653244 298.56858272045946 461.5460406355164 329.47645362068977 275.1819779793416 490.01810342216834 294.96191940339395 248.02048488925794 214.95798438870645 174.4521250061262 328.262591744676 422.1197999396618 315.7121995298399 364.6692852989625 489.0076871420061 279.87731130133045 239.73218021956782 390.48146207534546 377.51367198994103 319.9421814931256 134.00302242523964 460.05433039220384 230.21053432651453 108.45002878268284 310.15086838601576 313.30764667091694 388.13915651105884 119.76945807665378 300.3628902486512 260.67010031349014 287.2496447480361 139.69981013761628 263.9151889153387 475.21559163679325 217.41027297234842 423.35872452878357 493.94488062774366 228.26548536429715 426.4158123924512 326.484372076627 135.84905729976794 303.1181025787587 484.6854490377699 275.0467509691867 174.29101835108543 134.10338187493602 179.46264147351422 396.2641464572681 334.6211138711884 460.4626447731392 318.6605585356619 106.23986163086863 362.029504221285 244.20005464492354 361.78819114844384 436.0427611934667 481.0597638018857 228.98256947961607 250.15387556815924 156.982813440234 382.6620779896118 420.6571898661069 416.23695680162757 118.99074543824582 192.46358830063747 375.44960547047 366.1944913686739 246.18146676856307 368.5179405438032 493.6227569990894 154.84204406975243 201.28383752446467 188.9917843553426 220.9054576454736 412.48233960810177 122.17019032709611 230.14213114982763 113.42754401487633 458.2463098464997 346.75262584980726 474.3525944900833 250.0284586059479 356.84583071127025 280.02593706215947 440.3470900288479 401.0700276252355 298.7329838740919 258.5138295164978 269.2017314861778 172.1452605289714 494.8163349217555 108.23433582767903 232.83841158157813 295.2027082616911 347.23785246521084 155.19711405802204 131.32415045549016 136.5775165213446 494.40797679394706 183.3414343881842 250.71354727006084 138.1545164512999 436.34459305216484 196.66310631064636 403.8890999052373 262.5799650479995 229.97763942734122 103.13567744239288 250.76891010737577 381.7087950077856 382.6978681698451 477.8699954409519 462.2307664358023 222.7132666194914 346.03994580745984 256.51953602614327 117.34107819045661 250.41588102072035 235.04819048172587 336.26024165858246 491.7731416162593 403.9104162843969 363.1185303666597 372.6716879146134 394.70093934674765 353.5229875659364 471.1428974165905 384.44796767706947 226.7920753228472 449.22902258774513 124.75492664269514 274.19660691355557 410.6037141848356 335.4447827230797 413.23799111269693 364.5905635301869 417.2904494284938 484.3073868358561 461.89862769410513 151.37899226559912 218.00543519498845 461.43049284604245 454.4867185148847 481.88171685619403 249.2145342332686 374.02054051078375 499.0071488305364 387.047397236225 469.4747429583459 189.48497588480313 142.7944505013866 451.14333121002204 275.236674397388 190.99860382321538 320.34095666920587 161.94135373217483 322.2702257116002 288.1531276064308 393.76319960417845 415.6357788761125 474.74337706792323 121.22037018319901];
rc=[8580.699721047517 7442.860168998754 7952.840338770133 7835.474557690241 5048.099504871743 6797.622942588361 6573.218108797587 7630.732442432562 6029.524980547132 9788.127667211951 9458.631922242324 9144.327511795367 9969.530346827678 7610.403875070005 8161.859014122036 7198.574285647899 6646.5541801054405 7709.342581352117 7071.432802583917 6231.595350011585];
CK=[
	[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
];
TH=[
	[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
